date,location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,paso,new_vaccine_doses_administered,active_cases
2022-06-17,CL,CL,Chile,12111,23,3117671,41534,58703099,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,16,0.0,65.140283,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1935359,58602214,100885,5979
2022-06-18,CL,CL,Chile,10842,32,3128513,41566,58732062,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,16,0.0,59.773486,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1941468,58703099,28963,4701
2022-06-19,CL,CL,Chile,10355,25,3138868,41591,58734197,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,2,16,0.0,61.856736,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1947578,58732062,2135,4221
2022-06-20,CL,CL,Chile,7149,26,3146017,41617,58866712,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,2,15,0.0,67.05192,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1953687,58734197,132515,1014
2022-06-21,CL,CL,Chile,4326,9,3150343,41626,58872939,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,3,15,0.0,65.637687,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4326,1958013,58866712,6227,0
2022-06-22,CL,CL,Chile,8759,10,3159102,41636,58967205,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,4,13,0.762,76.573589,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1964122,58872939,94266,2640
2022-06-23,CL,CL,Chile,8038,39,3167140,41675,59046772,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,6,11,1.0795,78.112414,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1970231,58967205,79567,1890
2022-06-24,CL,CL,Chile,10834,11,3177974,41686,59135705,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,6,2,11,0.0,78.512613,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1976341,59046772,88933,4714
2022-06-25,CL,CL,Chile,11906,39,3189880,41725,59163481,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,3,12,0.338667,80.746356,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1982450,59135705,27776,5758
2022-06-26,CL,CL,Chile,10433,31,3200313,41756,59166147,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,3,12,0.112889,82.878693,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1988559,59163481,2666,4293
2022-06-27,CL,CL,Chile,7806,29,3208119,41785,59171356,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,6,0,14,0.0,78.810957,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,1994668,59166147,5209,1668
2022-06-28,CL,CL,Chile,4981,14,3213100,41799,59266168,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,17,0.0,65.846713,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4981,1999649,59171356,94812,0
2022-06-29,CL,CL,Chile,6106,8,3219206,41807,59358545,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,2,18,0.112889,64.175023,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6106,2005755,59266168,92377,0
2022-06-30,CL,CL,Chile,10751,12,3229957,41819,59451218,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,18,0.0,66.791814,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2011865,59358545,92673,4630
2022-07-01,CL,CL,Chile,11490,46,3241447,41865,59524502,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,4,17,3.96875,70.069017,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2017974,59451218,73284,5335
2022-07-02,CL,CL,Chile,10522,38,3251969,41903,59546698,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,1,13,0.0,68.225525,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2024083,59524502,22196,4375
2022-07-03,CL,CL,Chile,9101,26,3261070,41929,59549012,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,6,1,13,0.0,68.219231,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2030192,59546698,2314,2966
2022-07-04,CL,CL,Chile,6193,28,3267263,41957,59654879,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,15,0.0,63.155875,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2036302,59549012,105867,56
2022-07-05,CL,CL,Chile,4658,14,3271921,41971,59750485,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,1,16,0.0,64.331008,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4658,2040960,59654879,95606,0
2022-07-06,CL,CL,Chile,8842,18,3280763,41989,59833414,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,1,19,1.11125,62.01844,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2047069,59750485,82929,2715
2022-07-07,CL,CL,Chile,10316,68,3291079,42057,59917925,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,1,18,0.0,63.887098,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2053178,59833414,84511,4139
2022-07-08,CL,CL,Chile,9677,40,3300756,42097,59997114,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,2,14,0.056444,66.356592,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2059287,59917925,79189,3528
2022-07-09,CL,CL,Chile,9074,30,3309830,42127,60014881,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,3,17,2.63525,62.419539,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2065397,59997114,17767,2935
2022-07-10,CL,CL,Chile,8730,31,3318560,42158,60016907,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,17,1.17475,68.786734,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2071506,60014881,2026,2590
2022-07-11,CL,CL,Chile,5789,42,3324349,42200,60103050,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,4,14,0.09525,67.733346,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,5789,2077295,60016907,86143,0
2022-07-12,CL,CL,Chile,4239,18,3328588,42218,60184782,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,0,14,0.0,66.852809,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4239,2081534,60103050,81732,0
2022-07-13,CL,CL,Chile,8351,6,3336939,42224,60262322,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,5,0,14,0.0,71.482039,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2087643,60184782,77540,2236
2022-07-14,CL,CL,Chile,9468,71,3346407,42295,60322752,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,13,0.508,67.744638,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2093752,60262322,60430,3288
2022-07-15,CL,CL,Chile,8867,35,3355274,42330,60382871,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,5,2,11,3.07975,83.838809,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2099862,60322752,60119,2723
2022-07-16,CL,CL,Chile,7574,49,3362848,42379,60389377,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,5,1,11,0.6096,71.657192,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2105971,60382871,6506,1416
2022-07-17,CL,CL,Chile,6414,47,3369262,42426,60390869,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,5,0,13,0.0,64.403581,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2112080,60389377,1492,258
2022-07-18,CL,CL,Chile,4427,40,3373689,42466,60476120,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,0,15,0.0,57.894417,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4427,2116507,60390869,85251,0
2022-07-19,CL,CL,Chile,3576,14,3377265,42480,60555142,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,0,15,0.0,68.892201,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,3576,2120083,60476120,79022,0
2022-07-20,CL,CL,Chile,6922,6,3384187,42486,60629858,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,0,16,0.0,70.94822,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2126192,60555142,74716,807
2022-07-21,CL,CL,Chile,8341,70,3392528,42556,60700653,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,2,17,0.0,63.287432,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2132302,60629858,70795,2162
2022-07-22,CL,CL,Chile,7833,47,3400361,42603,60771142,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,3,19,0.0,65.999439,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2138411,60700653,70489,1677
2022-07-23,CL,CL,Chile,7736,40,3408097,42643,60788037,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,4,19,0.0,67.473242,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2144520,60771142,16895,1587
2022-07-24,CL,CL,Chile,7546,29,3415643,42672,60789741,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,6,19,0.0,76.6236,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2150629,60788037,1704,1408
2022-07-25,CL,CL,Chile,5844,51,3421487,42723,60848227,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,8,17,0.0508,84.696528,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,5844,2156473,60789741,58486,0
2022-07-26,CL,CL,Chile,4295,10,3425782,42733,60900754,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,7,15,0.028222,83.460296,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4295,2160768,60848227,52527,0
2022-07-27,CL,CL,Chile,8900,12,3434682,42745,60952701,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,6,14,0.084667,87.04463,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2166878,60900754,51947,2779
2022-07-28,CL,CL,Chile,9829,72,3444511,42817,61003148,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,17,0.169333,71.16549,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2172987,60952701,50447,3648
2022-07-29,CL,CL,Chile,9316,44,3453827,42861,61055635,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,3,18,0.0,65.980283,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2179096,61003148,52487,3163
2022-07-30,CL,CL,Chile,8937,31,3462764,42892,61068993,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,17,0.0,71.073843,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2185205,61055635,13358,2797
2022-07-31,CL,CL,Chile,7779,25,3470543,42917,61070363,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,4,17,0.0,65.407813,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2191315,61068993,1370,1645
2022-08-01,CL,CL,Chile,6286,45,3476829,42962,61118365,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,4,17,0.0,73.488897,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2197424,61070363,48002,132
2022-08-02,CL,CL,Chile,4938,7,3481767,42969,61163410,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,5,16,0.0,66.388204,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4938,2202362,61118365,45045,0
2022-08-03,CL,CL,Chile,9773,4,3491540,42973,61207592,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,3,15,0.0,69.669343,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2208471,61163410,44182,3660
2022-08-04,CL,CL,Chile,11525,65,3503065,43038,61248259,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,2,16,0.0,69.76172,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2214580,61207592,40667,5351
2022-08-05,CL,CL,Chile,11216,43,3514281,43081,61291624,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,2,17,0.0,68.015433,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2220690,61248259,43365,5064
2022-08-06,CL,CL,Chile,10672,32,3524953,43113,61301096,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,6,16,1.87325,75.428107,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2226799,61291624,9472,4531
2022-08-07,CL,CL,Chile,9563,27,3534516,43140,61302162,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,5,13,0.036286,78.850603,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2232908,61301096,1066,3427
2022-08-08,CL,CL,Chile,7256,35,3541772,43175,61345339,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,1,13,0.0,76.103258,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2239017,61302162,43177,1112
2022-08-09,CL,CL,Chile,5546,5,3547318,43180,61385313,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,0,16,0.0,69.931622,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,5546,2244563,61345339,39974,0
2022-08-10,CL,CL,Chile,11091,5,3558409,43185,61425198,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,7,1,18,0.0,70.672996,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2250673,61385313,39885,4977
2022-08-11,CL,CL,Chile,13198,51,3571607,43236,61461953,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,9,1,16,0.0,69.937298,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2256782,61425198,36755,7038
2022-08-12,CL,CL,Chile,12598,34,3584205,43270,61502301,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,19,0.0,62.984181,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2262891,61461953,40348,6455
2022-08-13,CL,CL,Chile,11664,31,3595869,43301,61512500,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,3,18,0.0,61.779076,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2269000,61502301,10199,5524
2022-08-14,CL,CL,Chile,10282,28,3606151,43329,61513560,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,19,0.28575,66.983419,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2275110,61512500,1060,4145
2022-08-15,CL,CL,Chile,7267,34,3613418,43363,61515141,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,5,18,0.0635,61.021398,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2281219,61513560,1581,1124
2022-08-16,CL,CL,Chile,5132,5,3618550,43368,61551917,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,4,17,0.197556,61.544721,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,5132,2286351,61515141,36776,0
2022-08-17,CL,CL,Chile,6065,8,3624615,43376,61589100,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,6,17,0.0,64.325578,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6065,2292416,61551917,37183,0
2022-08-18,CL,CL,Chile,10161,7,3634776,43383,61626392,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,8,1,17,0.0,50.534496,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2298525,61589100,37292,4045
2022-08-19,CL,CL,Chile,11599,92,3646375,43475,61666250,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,10,2,19,0.0,51.088169,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2304634,61626392,39858,5398
2022-08-20,CL,CL,Chile,10295,39,3656670,43514,61676792,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,3,20,0.0,57.86909,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2310744,61666250,10542,4147
2022-08-21,CL,CL,Chile,9239,28,3665909,43542,61677661,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,12,5,20,0.028222,61.520988,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2316853,61676792,869,3102
2022-08-22,CL,CL,Chile,6767,34,3672676,43576,61715366,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,11,6,18,0.028222,67.608053,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2322962,61677661,37705,624
2022-08-23,CL,CL,Chile,4467,12,3677143,43588,61749193,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,12,7,19,0.0,59.402326,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,4467,2327429,61715366,33827,0
2022-08-24,CL,CL,Chile,8226,6,3685369,43594,61783773,17574003,8972014,8601989,2341903,16610135,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,-33,-71,756700,37.8,8.6,6.2,13.3248,2.5912,12,5,20,0.0,59.129301,6723516,709418,12027,80.042,107.669,59.035,25.3,12.4,6109,2333538,61749193,34580,2111
